term	gene
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	ETNK1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	ETS1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	ETV3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EVI2A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EVL
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EWSR1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXOC1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXOC2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXOC4
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXOC7
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXOG
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXOSC1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXOSC10
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXOSC2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXOSC3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXOSC5
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXOSC6
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXOSC7
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXOSC8
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EXT1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EYS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EZH2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	EZR
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAAP20
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FABP5
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAHD2A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAHD2B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAIM
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM102A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM107B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM110A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM111A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM114A2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM117A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM118A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM120AOS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM122B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM126B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM129A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM133B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM136A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM162A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM167A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM168B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM169A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM172A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM173A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM177A1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM184A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM192A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM204A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM207A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM208B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM20B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM214A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM222A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM231D
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM32A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM3C
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM43A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM49B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM50A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM53C
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM76B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM89B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM8A1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM96B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAM98C
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FANCL
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FARS2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FASLG
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FASTK
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FASTKD2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FAU
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBL
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBLN1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBRS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXL3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXO21
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXO22
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXO25
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXO3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXO33
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXO34
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXO4
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXO44
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXO6
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXO7
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXO9
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXW2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXW5
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FBXW7
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FCER1G
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FCF1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FCGR3A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FCHO1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FCMR
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FCRL3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FCRL6
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FDFT1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FDPS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FDX1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FERMT3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FGD3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FGFBP2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FGFR1OP2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FGR
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FH
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FHIT
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FHL3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FIBP
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FIP1L1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FIS1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FKBP11
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FKBP1A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FKBP2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FKBP3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FKBP8
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FKRP
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FLI1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FLNA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FLNB
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FLT3LG
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FMNL1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FNBP1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FNBP4
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FNTA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FOS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FOSL2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FOXN3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FOXP1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FOXRED1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FPGS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FRG1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FRMD8
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FRYL
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FSD1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FTH1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FTL
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FTSJ3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FUBP1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FUNDC2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FURIN
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FUS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FUT8
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FXR1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FXYD5
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FYN
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	FYTTD1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	G3BP1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	G3BP2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	G6PD
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GABARAPL1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GABARAPL2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GABPB1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GADD45B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GADD45GIP1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GAK
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GALC
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GALNT10
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GALNT11
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GALNT14
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GALNT3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GALT
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GAN
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GAPDH
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GARS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GART
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GATA3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GATAD2A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GATC
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GBP1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GBP2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GBP4
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GBP5
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GCC2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GCDH
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GCH1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GCHFR
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GDI1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GDI2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GFER
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GFI1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GFM1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GFOD1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GGA1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GGA2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GGNBP2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GGPS1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GGT1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GHITM
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GID4
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GID8
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GIGYF2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GIMAP1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GIMAP2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GIMAP4
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GIMAP7
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GINS4
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GJB6
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GK5
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GLCCI1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GLG1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GLI4
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GLIPR1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GLIPR2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GLMN
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GLOD4
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GLRX
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GLRX3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GLS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GLT8D1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GLTP
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GLUD1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GMCL1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GMDS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GMEB1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GMFG
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GMPS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNAI2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNAI3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNAL
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNAS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNB2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNE
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNG2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNG5
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNGT2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNL1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNL2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNL3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNLY
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNPDA2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNPNAT1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GNPTAB
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GOLGA4
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GOLGA7
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GOLGA8B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GOLGA8M
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GOLGA8R
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GOLGB1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GOLPH3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GOLT1B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GON4L
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GORASP2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GOSR1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GOT2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPAA1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPANK1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPATCH2L
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPATCH8
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPBP1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPBP1L1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPCPD1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPHN
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPI
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPKOW
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPN1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPR108
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPR132
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPR171
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPR18
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPR35
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPR55
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPR65
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPR68
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPR82
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPRIN3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPS1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPS2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPSM3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GPX4
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GRAMD1A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GRAP2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GRASP
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GRIK4
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GRIPAP1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GRK6
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GRM2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GRM6
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GRPEL1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GRSF1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GRWD1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GSDMD
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GSK3B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GSN
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GSPT1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GSS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GSTK1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GSTO1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GSTP1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTF2A2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTF2B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTF2E2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTF2F1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTF2H1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTF2H5
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTF2I
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTF2IRD2B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTF3A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTF3C1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTF3C2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTF3C6
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTPBP1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTPBP4
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTPBP6
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GTPBP8
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GUK1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GUSB
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GXYLT1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GYG1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GYPC
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GZMA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GZMB
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GZMH
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GZMK
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	GZMM
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	H1FX
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	H2AFJ
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	H2AFV
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	H2AFX
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	H2AFY
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	H2AFZ
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	H3F3A
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	H3F3B
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	H3F3C
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HACL1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HADHA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HADHB
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HARS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HAT1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HAUS1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HAUS7
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HAVCR2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HAX1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HBP1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HBS1L
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	NA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HCLS1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HCST
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HDAC1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HDAC10
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HDAC3
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HDAC7
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HDDC2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HDHD2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HEATR1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HECA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HECTD1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HEG1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HELB
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HELLS
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HELZ
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HELZ2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HEMK1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HENMT1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HERC2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HERPUD1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HERPUD2
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HEXA
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HEXIM1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HFE
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HGH1
H_FetalKidney_Normal_NaturalKillerTNktCell_30093597	HIGD1A
